Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2019;OCCITANIE;MONTPELLIER;HERAULT;CAUX;0341807E;ECOLE MATERNELLE PUBLIQUE;LOUS PICHOUNETS;PUBLIC;0;0;3;64;64;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CAUX-0341807E;34720
2019;OCCITANIE;MONTPELLIER;HERAULT;CAUX;0341808F;ECOLE ELEMENTAIRE PUBLIQUE;MARCEL PAGNOL;PUBLIC;0;0;5;123;0;123;0;26;21;30;19;27;81-OCCITANIE-MONTPELLIER-HERAULT-CAUX-0341808F;34720
2019;OCCITANIE;MONTPELLIER;HERAULT;CAZEDARNES;0340284Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;63;25;38;0;4;7;15;4;8;81-OCCITANIE-MONTPELLIER-HERAULT-CAZEDARNES-0340284Z;34460
2019;OCCITANIE;MONTPELLIER;HERAULT;CAZILHAC;0342195B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;7;183;53;130;0;19;28;32;28;23;81-OCCITANIE-MONTPELLIER-HERAULT-CAZILHAC-0342195B;34190
2019;OCCITANIE;MONTPELLIER;HERAULT;CAZOULS-D'HERAULT;0342082D;ECOLE PRIMAIRE PUBLIQUE;MARIE ROUANET;PUBLIC;0;0;3;74;31;43;0;10;4;10;12;7;81-OCCITANIE-MONTPELLIER-HERAULT-CAZOULS-D'HERAULT-0342082D;34120
2019;OCCITANIE;MONTPELLIER;HERAULT;CAZOULS-LES-BEZIERS;0340289E;ECOLE MATERNELLE PUBLIQUE;PAULINE KERGOMARD;PUBLIC;0;0;7;167;167;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CAZOULS-LES-BEZIERS-0340289E;34370
2019;OCCITANIE;MONTPELLIER;HERAULT;CAZOULS-LES-BEZIERS;0341175T;ECOLE PRIMAIRE PRIVEE;SAINTE-BERNADETTE;PRIVE;0;0;3;81;36;45;0;8;10;12;7;8;81-OCCITANIE-MONTPELLIER-HERAULT-CAZOULS-LES-BEZIERS-0341175T;34370
2019;OCCITANIE;MONTPELLIER;HERAULT;CAZOULS-LES-BEZIERS;0341315V;ECOLE ELEMENTAIRE PUBLIQUE;ANTOINE DE ST EXUPERY;PUBLIC;0;0;14;353;0;341;12;67;80;64;57;73;81-OCCITANIE-MONTPELLIER-HERAULT-CAZOULS-LES-BEZIERS-0341315V;34370
2019;OCCITANIE;MONTPELLIER;HERAULT;CEBAZAN;0340290F;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;40;17;23;0;7;5;5;2;4;81-OCCITANIE-MONTPELLIER-HERAULT-CEBAZAN-0340290F;34360
2019;OCCITANIE;MONTPELLIER;HERAULT;CEILHES-ET-ROCOZELS;0340291G;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;31;0;31;0;6;5;5;5;10;81-OCCITANIE-MONTPELLIER-HERAULT-CEILHES-ET-ROCOZELS-0340291G;34260
2019;OCCITANIE;MONTPELLIER;HERAULT;CERS;0340292H;ECOLE PRIMAIRE PUBLIQUE;LE BOUSCAROU;PUBLIC;0;0;10;238;101;137;0;25;25;27;32;28;81-OCCITANIE-MONTPELLIER-HERAULT-CERS-0340292H;34420
2019;OCCITANIE;MONTPELLIER;HERAULT;CESSENON-SUR-ORB;0340294K;ECOLE ELEMENTAIRE PUBLIQUE;LES OLIVIERS;PUBLIC;0;0;5;137;0;137;0;25;23;37;28;24;81-OCCITANIE-MONTPELLIER-HERAULT-CESSENON-SUR-ORB-0340294K;34460
2019;OCCITANIE;MONTPELLIER;HERAULT;CESSENON-SUR-ORB;0340297N;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;3;68;68;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CESSENON-SUR-ORB-0340297N;34460
2019;OCCITANIE;MONTPELLIER;HERAULT;CESSERAS;0340298P;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;28;11;17;0;7;3;7;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CESSERAS-0340298P;34210
2019;OCCITANIE;MONTPELLIER;HERAULT;CEYRAS;0340300S;ECOLE PRIMAIRE PUBLIQUE;LES OLIVIERS;PUBLIC;0;0;7;162;55;107;0;22;21;18;24;22;81-OCCITANIE-MONTPELLIER-HERAULT-CEYRAS-0340300S;34800
2019;OCCITANIE;MONTPELLIER;HERAULT;CLAPIERS;0340302U;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;15;372;0;361;11;77;63;73;71;77;81-OCCITANIE-MONTPELLIER-HERAULT-CLAPIERS-0340302U;34830
2019;OCCITANIE;MONTPELLIER;HERAULT;CLAPIERS;0341440F;ECOLE MATERNELLE PUBLIQUE;OLYMPE DE GOUGES;PUBLIC;0;0;6;176;176;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CLAPIERS-0341440F;34830
2019;OCCITANIE;MONTPELLIER;HERAULT;CLARET;0340303V;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;5;121;0;121;0;29;21;19;25;27;81-OCCITANIE-MONTPELLIER-HERAULT-CLARET-0340303V;34270
2019;OCCITANIE;MONTPELLIER;HERAULT;CLARET;0341809G;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;4;100;100;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CLARET-0341809G;34270
2019;OCCITANIE;MONTPELLIER;HERAULT;CLERMONT-L'HERAULT;0340304W;ECOLE ELEMENTAIRE PUBLIQUE;JEAN ROSTAND;PUBLIC;0;0;9;229;0;229;0;50;40;42;37;60;81-OCCITANIE-MONTPELLIER-HERAULT-CLERMONT-L'HERAULT-0340304W;34800
2019;OCCITANIE;MONTPELLIER;HERAULT;CLERMONT-L'HERAULT;0340305X;ECOLE ELEMENTAIRE PUBLIQUE;ALPHONSE DAUDET;PUBLIC;0;0;7;165;0;153;12;29;37;22;32;33;81-OCCITANIE-MONTPELLIER-HERAULT-CLERMONT-L'HERAULT-0340305X;34800
2019;OCCITANIE;MONTPELLIER;HERAULT;CLERMONT-L'HERAULT;0340306Y;ECOLE MATERNELLE PUBLIQUE;JEAN VILAR;PUBLIC;0;0;4;92;92;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CLERMONT-L'HERAULT-0340306Y;34800
2019;OCCITANIE;MONTPELLIER;HERAULT;CLERMONT-L'HERAULT;0340962L;ECOLE MATERNELLE PUBLIQUE;JACQUES PREVERT;PUBLIC;0;0;5;107;107;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-CLERMONT-L'HERAULT-0340962L;34800
2019;OCCITANIE;MONTPELLIER;HERAULT;CLERMONT-L'HERAULT;0341177V;ECOLE PRIMAIRE PRIVEE;SAINT GUILHEM;PRIVE;0;0;10;279;84;195;0;28;39;41;46;41;81-OCCITANIE-MONTPELLIER-HERAULT-CLERMONT-L'HERAULT-0341177V;34800
2019;OCCITANIE;MONTPELLIER;HERAULT;CLERMONT-L'HERAULT;0342168X;ECOLE PRIMAIRE PUBLIQUE;JULES VERNE;PUBLIC;0;0;6;138;43;95;0;15;20;15;22;23;81-OCCITANIE-MONTPELLIER-HERAULT-CLERMONT-L'HERAULT-0342168X;34800
2019;OCCITANIE;MONTPELLIER;HERAULT;COLOMBIERES-SUR-ORB;0340307Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;23;14;9;0;2;3;2;0;2;81-OCCITANIE-MONTPELLIER-HERAULT-COLOMBIERES-SUR-ORB-0340307Z;34390
2019;OCCITANIE;MONTPELLIER;HERAULT;COLOMBIERS;0340308A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;10;252;91;161;0;42;28;31;38;22;81-OCCITANIE-MONTPELLIER-HERAULT-COLOMBIERS-0340308A;34440
2019;OCCITANIE;MONTPELLIER;HERAULT;COMBAILLAUX;0341508E;ECOLE ELEMENTAIRE PUBLIQUE;LES CIGALES;PUBLIC;0;0;4;110;0;110;0;22;20;25;17;26;81-OCCITANIE-MONTPELLIER-HERAULT-COMBAILLAUX-0341508E;34980
2019;OCCITANIE;MONTPELLIER;HERAULT;COMBAILLAUX;0341842T;ECOLE MATERNELLE PUBLIQUE;LES ARBOUSIERS;PUBLIC;0;0;3;72;72;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-COMBAILLAUX-0341842T;34980
2019;OCCITANIE;MONTPELLIER;HERAULT;CORNEILHAN;0340312E;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;140;53;87;0;21;12;20;14;20;81-OCCITANIE-MONTPELLIER-HERAULT-CORNEILHAN-0340312E;34490
2019;OCCITANIE;MONTPELLIER;HERAULT;COULOBRES;0340314G;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;23;0;23;0;0;0;6;9;8;81-OCCITANIE-MONTPELLIER-HERAULT-COULOBRES-0340314G;34290
2019;OCCITANIE;MONTPELLIER;HERAULT;COURNIOU;0340316J;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;39;14;25;0;1;7;4;8;5;81-OCCITANIE-MONTPELLIER-HERAULT-COURNIOU-0340316J;34220
2019;OCCITANIE;MONTPELLIER;HERAULT;COURNONSEC;0341292V;ECOLE ELEMENTAIRE PUBLIQUE;LE MICOCOULIER;PUBLIC;0;0;10;263;0;263;0;45;56;61;49;52;81-OCCITANIE-MONTPELLIER-HERAULT-COURNONSEC-0341292V;34660
2019;OCCITANIE;MONTPELLIER;HERAULT;COURNONSEC;0341657S;ECOLE MATERNELLE PUBLIQUE;LE ROUDOUREL;PUBLIC;0;0;6;142;142;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-COURNONSEC-0341657S;34660
2019;OCCITANIE;MONTPELLIER;HERAULT;COURNONTERRAL;0340321P;ECOLE MATERNELLE PUBLIQUE;LA CALANDRETTE;PUBLIC;0;0;8;219;219;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-COURNONTERRAL-0340321P;34660
2019;OCCITANIE;MONTPELLIER;HERAULT;COURNONTERRAL;0341178W;ECOLE PRIMAIRE PRIVEE;SAINTE JEANNE D'ARC;PRIVE;0;0;4;114;44;70;0;12;15;14;15;14;81-OCCITANIE-MONTPELLIER-HERAULT-COURNONTERRAL-0341178W;34660
2019;OCCITANIE;MONTPELLIER;HERAULT;COURNONTERRAL;0341813L;ECOLE ELEMENTAIRE PUBLIQUE;GEORGES BASTIDE;PUBLIC;0;0;14;343;0;332;11;73;75;61;53;70;81-OCCITANIE-MONTPELLIER-HERAULT-COURNONTERRAL-0341813L;34660
2019;OCCITANIE;MONTPELLIER;HERAULT;CREISSAN;0340322R;ECOLE PRIMAIRE PUBLIQUE;PRE VERT;PUBLIC;0;0;5;113;44;69;0;12;19;7;12;19;81-OCCITANIE-MONTPELLIER-HERAULT-CREISSAN-0340322R;34370
2019;OCCITANIE;MONTPELLIER;HERAULT;CRUZY;0340327W;ECOLE PRIMAIRE PUBLIQUE;HENRI BOUISSET;PUBLIC;0;0;4;74;36;38;0;5;11;9;5;8;81-OCCITANIE-MONTPELLIER-HERAULT-CRUZY-0340327W;34310
2019;OCCITANIE;MONTPELLIER;HERAULT;ENTRE-VIGNES;0340812Y;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;3;69;16;53;0;33;20;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-ENTRE-VIGNES-0340812Y;34400
2019;OCCITANIE;MONTPELLIER;HERAULT;ENTRE-VIGNES;0341680S;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;116;38;78;0;16;16;14;18;14;81-OCCITANIE-MONTPELLIER-HERAULT-ENTRE-VIGNES-0341680S;34400
2019;OCCITANIE;MONTPELLIER;HERAULT;ESPONDEILHAN;0340330Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;75;44;31;0;14;13;4;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-ESPONDEILHAN-0340330Z;34290
2019;OCCITANIE;MONTPELLIER;HERAULT;FABREGUES;0341179X;ECOLE PRIMAIRE PRIVEE;SAINT JACQUES;PRIVE;0;0;4;101;38;63;0;13;10;12;13;15;81-OCCITANIE-MONTPELLIER-HERAULT-FABREGUES-0341179X;34690
2019;OCCITANIE;MONTPELLIER;HERAULT;FABREGUES;0341259J;ECOLE MATERNELLE PUBLIQUE;LA FORMIGUETA;PUBLIC;0;0;4;104;104;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-FABREGUES-0341259J;34690
2019;OCCITANIE;MONTPELLIER;HERAULT;FABREGUES;0341294X;ECOLE ELEMENTAIRE PUBLIQUE;LES CIGALES;PUBLIC;0;0;8;216;0;216;0;45;43;45;43;40;81-OCCITANIE-MONTPELLIER-HERAULT-FABREGUES-0341294X;34690
2019;OCCITANIE;MONTPELLIER;HERAULT;FABREGUES;0341372G;ECOLE ELEMENTAIRE PUBLIQUE;LA GARDIOLE;PUBLIC;0;0;6;157;0;157;0;30;39;35;26;27;81-OCCITANIE-MONTPELLIER-HERAULT-FABREGUES-0341372G;34690
2019;OCCITANIE;MONTPELLIER;HERAULT;FABREGUES;0341414C;ECOLE MATERNELLE PUBLIQUE;LA GARDIOLE;PUBLIC;0;0;4;100;100;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-FABREGUES-0341414C;34690
2019;OCCITANIE;MONTPELLIER;HERAULT;FAUGERES;0340333C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;23;7;16;0;3;4;4;2;3;81-OCCITANIE-MONTPELLIER-HERAULT-FAUGERES-0340333C;34600
2019;OCCITANIE;MONTPELLIER;HERAULT;FELINES-MINERVOIS;0340334D;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;31;8;23;0;1;7;1;9;5;81-OCCITANIE-MONTPELLIER-HERAULT-FELINES-MINERVOIS-0340334D;34210
2019;OCCITANIE;MONTPELLIER;HERAULT;FERRALS-LES-MONTAGNES;0340335E;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;12;4;8;0;0;2;1;2;3;81-OCCITANIE-MONTPELLIER-HERAULT-FERRALS-LES-MONTAGNES-0340335E;34210
2019;OCCITANIE;MONTPELLIER;HERAULT;FLORENSAC;0340339J;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;6;140;140;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-FLORENSAC-0340339J;34510
2019;OCCITANIE;MONTPELLIER;HERAULT;FLORENSAC;0341851C;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;11;258;0;258;0;49;53;53;55;48;81-OCCITANIE-MONTPELLIER-HERAULT-FLORENSAC-0341851C;34510
2019;OCCITANIE;MONTPELLIER;HERAULT;FONTES;0341295Y;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;85;26;59;0;8;14;15;10;12;81-OCCITANIE-MONTPELLIER-HERAULT-FONTES-0341295Y;34320
2019;OCCITANIE;MONTPELLIER;HERAULT;FRAISSE-SUR-AGOUT;0340346S;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;19;5;14;0;4;3;2;4;1;81-OCCITANIE-MONTPELLIER-HERAULT-FRAISSE-SUR-AGOUT-0340346S;34330
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0340347T;ECOLE ELEMENTAIRE PUBLIQUE;LES TERRES BLANCHES;PUBLIC;0;0;16;407;0;396;11;88;81;69;65;93;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0340347T;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0340348U;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE FRANCE I;PUBLIC;0;0;8;194;0;182;12;25;54;27;27;49;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0340348U;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0340351X;ECOLE MATERNELLE PUBLIQUE;LES LAVANDINS;PUBLIC;0;0;7;183;183;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0340351X;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0340352Y;ECOLE MATERNELLE PUBLIQUE;ANATOLE FRANCE;PUBLIC;0;0;10;240;240;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0340352Y;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0340840D;ECOLE MATERNELLE PUBLIQUE;LES TERRES BLANCHES;PUBLIC;0;0;8;201;201;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0340840D;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0341180Y;ECOLE PRIMAIRE PRIVEE;SAINTE-THERESE LA SALLE;PRIVE;0;0;8;220;84;136;0;27;27;26;25;31;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0341180Y;34113
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0341779Z;ECOLE ELEMENTAIRE PUBLIQUE;MARCEL PAGNOL;PUBLIC;0;0;7;176;0;176;0;39;30;30;28;49;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0341779Z;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0342031Y;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE FRANCE II;PUBLIC;0;0;8;205;0;205;0;51;28;53;48;25;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0342031Y;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0342041J;ECOLE MATERNELLE PUBLIQUE;LES CROZES;PUBLIC;0;0;3;84;78;6;0;6;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0342041J;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0342045N;ECOLE PRIMAIRE PUBLIQUE;LES CROZES;PUBLIC;0;0;5;141;0;141;0;29;26;31;31;24;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0342045N;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;FRONTIGNAN;0342139R;ECOLE ELEMENTAIRE PUBLIQUE;LES LAVANDINS;PUBLIC;0;0;8;199;0;187;12;27;29;52;42;37;81-OCCITANIE-MONTPELLIER-HERAULT-FRONTIGNAN-0342139R;34110
2019;OCCITANIE;MONTPELLIER;HERAULT;GABIAN;0341374J;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;86;34;52;0;10;10;17;6;9;81-OCCITANIE-MONTPELLIER-HERAULT-GABIAN-0341374J;34320
2019;OCCITANIE;MONTPELLIER;HERAULT;GALARGUES;0340355B;ECOLE PRIMAIRE;;PUBLIC;0;0;4;95;72;23;0;23;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-GALARGUES-0340355B;34160
2019;OCCITANIE;MONTPELLIER;HERAULT;GANGES;0341181Z;ECOLE PRIMAIRE PRIVEE;LA PRESENTATION SAINT JOSEPH;PRIVE;0;0;10;233;93;140;0;28;24;27;29;32;81-OCCITANIE-MONTPELLIER-HERAULT-GANGES-0341181Z;34190
2019;OCCITANIE;MONTPELLIER;HERAULT;GANGES;0341780A;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;17;349;140;197;12;34;48;43;31;41;81-OCCITANIE-MONTPELLIER-HERAULT-GANGES-0341780A;34190
2019;OCCITANIE;MONTPELLIER;HERAULT;GARRIGUES;0340359F;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;18;0;18;0;0;0;0;11;7;81-OCCITANIE-MONTPELLIER-HERAULT-GARRIGUES-0340359F;34160
2019;OCCITANIE;MONTPELLIER;HERAULT;GIGEAN;0340360G;ECOLE ELEMENTAIRE PUBLIQUE;HAROUN TAZIEFF;PUBLIC;0;0;15;348;0;336;12;53;63;60;81;79;81-OCCITANIE-MONTPELLIER-HERAULT-GIGEAN-0340360G;34770
2019;OCCITANIE;MONTPELLIER;HERAULT;GIGEAN;0340362J;ECOLE MATERNELLE PUBLIQUE;JACQUES YVES COUSTEAU;PUBLIC;0;0;7;187;187;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-GIGEAN-0340362J;34770
2019;OCCITANIE;MONTPELLIER;HERAULT;GIGEAN;0342193Z;ECOLE PRIMAIRE PUBLIQUE;PAUL-EMILE VICTOR;PUBLIC;0;0;8;207;76;131;0;34;28;19;24;26;81-OCCITANIE-MONTPELLIER-HERAULT-GIGEAN-0342193Z;34770
2019;OCCITANIE;MONTPELLIER;HERAULT;GIGNAC;0340364L;ECOLE ELEMENTAIRE PUBLIQUE;CLAUDE DANIEL DE LAURES;PUBLIC;0;0;19;470;0;458;12;95;78;105;98;82;81-OCCITANIE-MONTPELLIER-HERAULT-GIGNAC-0340364L;34150
2019;OCCITANIE;MONTPELLIER;HERAULT;GIGNAC;0340365M;ECOLE MATERNELLE PUBLIQUE;LES TOURETTES;PUBLIC;0;0;9;245;245;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-GIGNAC-0340365M;34150
2019;OCCITANIE;MONTPELLIER;HERAULT;GIGNAC;0341183B;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME-DE-GRACE;PRIVE;0;0;5;138;51;87;0;13;13;23;17;21;81-OCCITANIE-MONTPELLIER-HERAULT-GIGNAC-0341183B;34150
2019;OCCITANIE;MONTPELLIER;HERAULT;GIGNAC;0342002S;ECOLE PRIMAIRE PRIVEE;CALANDRETA LA GARRIGA;PRIVE;0;0;4;92;35;57;0;13;13;10;7;14;81-OCCITANIE-MONTPELLIER-HERAULT-GIGNAC-0342002S;34150
2019;OCCITANIE;MONTPELLIER;HERAULT;GRABELS;0341250Z;ECOLE ELEMENTAIRE PUBLIQUE;JOSEPH DELTEIL;PUBLIC;0;0;15;388;0;388;0;46;66;97;102;77;81-OCCITANIE-MONTPELLIER-HERAULT-GRABELS-0341250Z;34790
2019;OCCITANIE;MONTPELLIER;HERAULT;GRABELS;0341397J;ECOLE MATERNELLE PUBLIQUE;J. PONSY;PUBLIC;0;0;6;167;167;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-GRABELS-0341397J;34790
2019;OCCITANIE;MONTPELLIER;HERAULT;GRABELS;0342396V;ECOLE PRIMAIRE;PIERRE SOULAGES;PUBLIC;0;0;9;217;132;85;0;52;33;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-GRABELS-0342396V;34790
2019;OCCITANIE;MONTPELLIER;HERAULT;GRAISSESSAC;0341075J;ECOLE PRIMAIRE PUBLIQUE;DE LA PIVOINE OFFICINALE;PUBLIC;0;0;2;38;19;19;0;11;8;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-GRAISSESSAC-0341075J;34260
2019;OCCITANIE;MONTPELLIER;HERAULT;HEREPIAN;0341340X;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;118;48;70;0;10;14;20;11;15;81-OCCITANIE-MONTPELLIER-HERAULT-HEREPIAN-0341340X;34600
2019;OCCITANIE;MONTPELLIER;HERAULT;JACOU;0341296Z;ECOLE ELEMENTAIRE PUBLIQUE;CONDORCET;PUBLIC;0;0;17;447;0;435;12;76;85;96;97;81;81-OCCITANIE-MONTPELLIER-HERAULT-JACOU-0341296Z;34830
2019;OCCITANIE;MONTPELLIER;HERAULT;JACOU;0341341Y;ECOLE MATERNELLE PUBLIQUE;THIERRY PAUTES;PUBLIC;0;0;9;224;224;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-JACOU-0341341Y;34830
2019;OCCITANIE;MONTPELLIER;HERAULT;JACOU;0342171A;ECOLE ELEM.SPECIALISEE PRIVEE;PARENTS-THESE;PRIVE;0;0;2;23;23;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-JACOU-0342171A;34830
2019;OCCITANIE;MONTPELLIER;HERAULT;JONCELS;0340377A;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;20;0;20;0;8;5;7;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-JONCELS-0340377A;34650
2019;OCCITANIE;MONTPELLIER;HERAULT;JONQUIERES;0340378B;ECOLE PRIMAIRE PUBLIQUE;LES PETITS JONCS;PUBLIC;0;0;2;44;23;21;0;10;11;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-JONQUIERES-0340378B;34725
2019;OCCITANIE;MONTPELLIER;HERAULT;JUVIGNAC;0341297A;ECOLE ELEMENTAIRE PUBLIQUE;LES GARRIGUES - SIMONE VEIL;PUBLIC;0;0;10;259;0;259;0;55;49;48;47;60;81-OCCITANIE-MONTPELLIER-HERAULT-JUVIGNAC-0341297A;34990
2019;OCCITANIE;MONTPELLIER;HERAULT;JUVIGNAC;0341342Z;ECOLE MATERNELLE PUBLIQUE;LES GARRIGUES;PUBLIC;0;0;6;171;171;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-JUVIGNAC-0341342Z;34990
2019;OCCITANIE;MONTPELLIER;HERAULT;JUVIGNAC;0341875D;ECOLE MATERNELLE PUBLIQUE;FONTCAUDE - LUCIE AUBRAC;PUBLIC;0;0;4;113;113;0;0;0;0;0;0;0;81-OCCITANIE-MONTPELLIER-HERAULT-JUVIGNAC-0341875D;34990
2019;OCCITANIE;MONTPELLIER;HERAULT;JUVIGNAC;0341906M;ECOLE ELEMENTAIRE PUBLIQUE;FONTCAUDE - LUCIE AUBRAC;PUBLIC;0;0;6;160;0;160;0;35;34;33;27;31;81-OCCITANIE-MONTPELLIER-HERAULT-JUVIGNAC-0341906M;34990
2019;OCCITANIE;MONTPELLIER;HERAULT;JUVIGNAC;0342345P;ECOLE PRIMAIRE PUBLIQUE;NELSON MANDELA;PUBLIC;0;0;16;422;169;253;0;54;57;46;50;46;81-OCCITANIE-MONTPELLIER-HERAULT-JUVIGNAC-0342345P;34990
2019;OCCITANIE;MONTPELLIER;HERAULT;LA BOISSIERE;0341688A;ECOLE PRIMAIRE PUBLIQUE;LES HIRONDELLES DU COULAZOU;PUBLIC;0;0;4;92;25;67;0;13;14;8;14;18;81-OCCITANIE-MONTPELLIER-HERAULT-LA BOISSIERE-0341688A;34150
2019;OCCITANIE;MONTPELLIER;HERAULT;LA CAUNETTE;0340275P;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;27;0;27;0;4;8;6;3;6;81-OCCITANIE-MONTPELLIER-HERAULT-LA CAUNETTE-0340275P;34210
