année;académie;code région;libellé région;série;inscrits;inscrits filles;présents;présents filles;admis;admis filles;admis sans mention;admis mention assez bien;admis mention bien;admis mention très bien;genre;âge;présence;admissibilité;admissibilité détails;Résultats;Effectifs
2012;TOULOUSE;76;Occitanie;Serie professionnelle;1409;543.0;1253.0;497.0;908.0;394.0;588.0;264.0;56.0;0.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;136
2012;TOULOUSE;76;Occitanie;Serie technologique;853;311.0;835.0;302.0;686.0;254.0;405.0;247.0;33.0;1.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;1
2012;TOULOUSE;76;Occitanie;Serie technologique;853;311.0;835.0;302.0;686.0;254.0;405.0;247.0;33.0;1.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;9
2012;TOULOUSE;76;Occitanie;Serie college;468;212.0;423.0;189.0;213.0;93.0;146.0;54.0;12.0;1.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;63
2012;TOULOUSE;76;Occitanie;Serie college;468;212.0;423.0;189.0;213.0;93.0;146.0;54.0;12.0;1.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;114
2012;TOULOUSE;76;Occitanie;Serie college;468;212.0;423.0;189.0;213.0;93.0;146.0;54.0;12.0;1.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;31
2012;TOULOUSE;76;Occitanie;Serie college;468;212.0;423.0;189.0;213.0;93.0;146.0;54.0;12.0;1.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1
2012;TOULOUSE;76;Occitanie;Serie professionnelle;607;269.0;427.0;197.0;245.0;105.0;176.0;56.0;13.0;0.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;25
2012;TOULOUSE;76;Occitanie;Serie professionnelle;607;269.0;427.0;197.0;245.0;105.0;176.0;56.0;13.0;0.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;108
2012;TOULOUSE;76;Occitanie;Serie professionnelle;607;269.0;427.0;197.0;245.0;105.0;176.0;56.0;13.0;0.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;92
2012;TOULOUSE;76;Occitanie;Serie technologique;144;63.0;136.0;60.0;100.0;42.0;66.0;29.0;5.0;0.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;26
2012;TOULOUSE;76;Occitanie;Serie technologique;144;63.0;136.0;60.0;100.0;42.0;66.0;29.0;5.0;0.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2012;TOULOUSE;76;Occitanie;Serie technologique;144;63.0;136.0;60.0;100.0;42.0;66.0;29.0;5.0;0.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;18
2013;MONTPELLIER;76;Occitanie;Serie generale;22767;11697.0;22615.0;11619.0;20208.0;10554.0;6274.0;6454.0;4911.0;2569.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;3045
2013;MONTPELLIER;76;Occitanie;Serie generale;22767;11697.0;22615.0;11619.0;20208.0;10554.0;6274.0;6454.0;4911.0;2569.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;1559
2013;MONTPELLIER;76;Occitanie;Serie generale;22767;11697.0;22615.0;11619.0;20208.0;10554.0;6274.0;6454.0;4911.0;2569.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2207
2013;MONTPELLIER;76;Occitanie;Serie generale;4865;2157.0;4524.0;2009.0;2445.0;1143.0;1810.0;526.0;93.0;16.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;12
2013;MONTPELLIER;76;Occitanie;Serie generale;4865;2157.0;4524.0;2009.0;2445.0;1143.0;1810.0;526.0;93.0;16.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;148
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;2025;815.0;1859.0;754.0;1326.0;563.0;845.0;412.0;68.0;1.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;30
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;2025;815.0;1859.0;754.0;1326.0;563.0;845.0;412.0;68.0;1.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;342
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;2025;815.0;1859.0;754.0;1326.0;563.0;845.0;412.0;68.0;1.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;38
2013;MONTPELLIER;76;Occitanie;Serie generale;459;197.0;341.0;143.0;156.0;58.0;123.0;25.0;7.0;1.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;54
2013;MONTPELLIER;76;Occitanie;Serie generale;459;197.0;341.0;143.0;156.0;58.0;123.0;25.0;7.0;1.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;16
2013;MONTPELLIER;76;Occitanie;Serie generale;459;197.0;341.0;143.0;156.0;58.0;123.0;25.0;7.0;1.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;0
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;571;270.0;385.0;169.0;233.0;100.0;147.0;74.0;10.0;2.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;7
2013;MONTPELLIER;76;Occitanie;Serie professionnelle;571;270.0;385.0;169.0;233.0;100.0;147.0;74.0;10.0;2.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1
2013;TOULOUSE;76;Occitanie;Serie generale;24203;12546.0;24143.0;12519.0;22513.0;11860.0;6324.0;7046.0;5837.0;3306.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;2995
2013;TOULOUSE;76;Occitanie;Serie generale;24203;12546.0;24143.0;12519.0;22513.0;11860.0;6324.0;7046.0;5837.0;3306.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;3329
2013;TOULOUSE;76;Occitanie;Serie generale;24203;12546.0;24143.0;12519.0;22513.0;11860.0;6324.0;7046.0;5837.0;3306.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;3498
2013;TOULOUSE;76;Occitanie;Serie generale;4430;2002.0;4267.0;1935.0;2770.0;1330.0;2066.0;577.0;110.0;17.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;892
2013;TOULOUSE;76;Occitanie;Serie generale;4430;2002.0;4267.0;1935.0;2770.0;1330.0;2066.0;577.0;110.0;17.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;1077
2013;TOULOUSE;76;Occitanie;Serie professionnelle;2022;785.0;1907.0;750.0;1475.0;606.0;951.0;459.0;64.0;1.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2013;TOULOUSE;76;Occitanie;Serie professionnelle;2022;785.0;1907.0;750.0;1475.0;606.0;951.0;459.0;64.0;1.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;80
2013;TOULOUSE;76;Occitanie;Serie professionnelle;2022;785.0;1907.0;750.0;1475.0;606.0;951.0;459.0;64.0;1.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;34
2013;TOULOUSE;76;Occitanie;Serie generale;389;209.0;348.0;188.0;188.0;97.0;143.0;36.0;8.0;1.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;20
2013;TOULOUSE;76;Occitanie;Serie professionnelle;575;264.0;431.0;201.0;314.0;143.0;221.0;76.0;15.0;2.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;63
2013;TOULOUSE;76;Occitanie;Serie professionnelle;575;264.0;431.0;201.0;314.0;143.0;221.0;76.0;15.0;2.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;43
2014;MONTPELLIER;76;Occitanie;Serie generale;23566;12051.0;23410.0;11985.0;20490.0;10694.0;6854.0;6499.0;4818.0;2319.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;1339
2014;MONTPELLIER;76;Occitanie;Serie generale;23566;12051.0;23410.0;11985.0;20490.0;10694.0;6854.0;6499.0;4818.0;2319.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;1629
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;1138;452.0;1102.0;438.0;841.0;355.0;435.0;320.0;81.0;5.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;175
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;2059;866.0;1839.0;769.0;1301.0;573.0;770.0;433.0;95.0;3.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;53
2014;MONTPELLIER;76;Occitanie;Serie generale;395;171.0;308.0;137.0;129.0;59.0;103.0;20.0;5.0;1.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;101
2014;MONTPELLIER;76;Occitanie;Serie generale;395;171.0;308.0;137.0;129.0;59.0;103.0;20.0;5.0;1.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;0
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;66
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;83
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;52
2014;MONTPELLIER;76;Occitanie;Serie professionnelle;494;228.0;311.0;145.0;194.0;95.0;118.0;55.0;19.0;2.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;3263
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;3209
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;41
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;3742
2014;TOULOUSE;76;Occitanie;Serie generale;25076;12823.0;24986.0;12774.0;23317.0;12088.0;7005.0;7261.0;5817.0;3234.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1291
2014;TOULOUSE;76;Occitanie;Serie professionnelle;917;345.0;898.0;334.0;781.0;303.0;428.0;281.0;72.0;0.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;31
2014;TOULOUSE;76;Occitanie;Serie professionnelle;917;345.0;898.0;334.0;781.0;303.0;428.0;281.0;72.0;0.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;165
2014;TOULOUSE;76;Occitanie;Serie generale;4314;2027.0;4162.0;1959.0;2685.0;1328.0;1993.0;586.0;92.0;14.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;846
2014;TOULOUSE;76;Occitanie;Serie professionnelle;1850;675.0;1667.0;602.0;1355.0;518.0;861.0;434.0;57.0;3.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;84
2014;TOULOUSE;76;Occitanie;Serie professionnelle;1850;675.0;1667.0;602.0;1355.0;518.0;861.0;434.0;57.0;3.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;284
2014;TOULOUSE;76;Occitanie;Serie generale;317;141.0;274.0;120.0;153.0;71.0;130.0;22.0;1.0;0.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;64
2014;TOULOUSE;76;Occitanie;Serie generale;317;141.0;274.0;120.0;153.0;71.0;130.0;22.0;1.0;0.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;0
2014;TOULOUSE;76;Occitanie;Serie generale;317;141.0;274.0;120.0;153.0;71.0;130.0;22.0;1.0;0.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2014;TOULOUSE;76;Occitanie;Serie generale;317;141.0;274.0;120.0;153.0;71.0;130.0;22.0;1.0;0.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;49
2014;TOULOUSE;76;Occitanie;Serie generale;317;141.0;274.0;120.0;153.0;71.0;130.0;22.0;1.0;0.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;66
2014;TOULOUSE;76;Occitanie;Serie professionnelle;631;304.0;419.0;210.0;305.0;154.0;209.0;85.0;9.0;2.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;107
2015;MONTPELLIER;76;Occitanie;Serie generale;25198;12863.0;24984.0;12778.0;22415.0;11709.0;6603.0;6842.0;5523.0;3447.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;85
2015;MONTPELLIER;76;Occitanie;Serie generale;25198;12863.0;24984.0;12778.0;22415.0;11709.0;6603.0;6842.0;5523.0;3447.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;3498
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1090;432.0;1064.0;422.0;886.0;353.0;471.0;320.0;90.0;5.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;125
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1090;432.0;1064.0;422.0;886.0;353.0;471.0;320.0;90.0;5.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;46
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1090;432.0;1064.0;422.0;886.0;353.0;471.0;320.0;90.0;5.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;2
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1090;432.0;1064.0;422.0;886.0;353.0;471.0;320.0;90.0;5.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;16
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1090;432.0;1064.0;422.0;886.0;353.0;471.0;320.0;90.0;5.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;69
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1090;432.0;1064.0;422.0;886.0;353.0;471.0;320.0;90.0;5.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;109
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1677;735.0;1538.0;676.0;1146.0;525.0;684.0;382.0;78.0;2.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;241
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1677;735.0;1538.0;676.0;1146.0;525.0;684.0;382.0;78.0;2.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;371
2015;MONTPELLIER;76;Occitanie;Serie professionnelle;1677;735.0;1538.0;676.0;1146.0;525.0;684.0;382.0;78.0;2.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;203
2015;MONTPELLIER;76;Occitanie;Serie generale;371;176.0;318.0;146.0;128.0;63.0;100.0;23.0;5.0;0.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;2
2015;MONTPELLIER;76;Occitanie;Serie generale;371;176.0;318.0;146.0;128.0;63.0;100.0;23.0;5.0;0.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;11
2015;TOULOUSE;76;Occitanie;Serie generale;27089;13900.0;26990.0;13847.0;24956.0;13020.0;5993.0;7356.0;6811.0;4796.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;3241
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1074;372.0;1045.0;359.0;896.0;309.0;461.0;342.0;83.0;10.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;35
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1074;372.0;1045.0;359.0;896.0;309.0;461.0;342.0;83.0;10.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;99
2015;TOULOUSE;76;Occitanie;Serie generale;3964;1849.0;3828.0;1791.0;2507.0;1246.0;1699.0;633.0;147.0;28.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;331
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1860;746.0;1668.0;665.0;1294.0;541.0;744.0;457.0;89.0;4.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;81
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;40
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;0
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;3394
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;140
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2512
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;55
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;12
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;262
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;72
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;703
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;50
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;91
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;59
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;0
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;30
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;4
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;34
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;19
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;3634
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;1174
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;3333
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1752
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;84
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;86
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;10
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;208
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;149
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;83
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;8
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;44
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;17
2016;TOULOUSE;76;Occitanie;Serie generale;226;93.0;191.0;81.0;102.0;36.0;72.0;25.0;4.0;1.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;2
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;1405
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;954
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;1719
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;2666
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;124
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;50
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;15
2017;MONTPELLIER;76;Occitanie;Serie generale;4113;1867.0;3767.0;1725.0;2322.0;1167.0;963.0;880.0;356.0;123.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;430
2017;MONTPELLIER;76;Occitanie;Serie generale;4113;1867.0;3767.0;1725.0;2322.0;1167.0;963.0;880.0;356.0;123.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;196
2017;MONTPELLIER;76;Occitanie;Serie generale;4113;1867.0;3767.0;1725.0;2322.0;1167.0;963.0;880.0;356.0;123.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;74
2017;MONTPELLIER;76;Occitanie;Serie generale;4113;1867.0;3767.0;1725.0;2322.0;1167.0;963.0;880.0;356.0;123.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;558
